#doc name topic proportion ...
0	I	0.003282122339813141	0.0029600689619999204	0.08474991260524513	0.0026437523036997356	0.001938297388837101	0.0029624224459305045	0.0026133297002938222	0.0018383144760507452	0.002004186325394199	9.031387766062648E-4	0.00118053855644565	0.0018539658157075106	0.0020409779609546117	0.0033211548366631084	0.003073690162734221	0.0011134923444870847	0.0018041811188584814	0.0022376411065973905	0.0028565404246679218	0.0031446225359439703	0.005092538470401222	0.0026052617967572194	0.002284797565706682	0.003678268339167732	0.0028901941617975966	0.003995140885051268	0.002762070426399649	0.002332751154818701	0.04302973802184789	0.0029650218636501826	8.751208173439231E-4	0.004520676616377243	0.08353935599921058	0.0030198240744448357	0.0030081448419252152	0.04445056347642839	0.002982189111425347	0.0018173367683145128	0.0016349776522953882	0.0033861597227987585	0.08503146297156762	0.0019247121864585201	0.0023603125376116707	0.0039161878549653665	0.001944087666327214	0.0032225375908346747	0.0014517856607764428	0.00268345108194176	0.0018327053545047615	0.004593911923820044	0.002565709889988662	0.003101370004664702	0.0028390212416942854	0.044583703303809064	0.002337020066961506	0.0016089934927605866	0.04371310820338407	0.0028705717076649346	0.0035938497904243584	0.0013335951303735283	0.16684482669316295	0.004164523941549485	0.0028511815864803577	0.0028753420213839	0.0029209943913964926	0.001927509294845818	0.0025356022708685677	0.08612812190097194	0.0027435295549530407	0.0017536199629186956	0.0010987720513413236	0.0033299469846328374	0.005357479712933699	0.0020070766789025618	0.003371417621174237	0.0010072187957265364	0.002854122861664028	0.0011946091578733408	0.0031500787618824327	9.074569940560944E-4	0.0046135987911753015	0.0045663970380030875	0.0023403460330916805	0.0433927450070823	0.0014785961980254465	0.0021949066432196385	0.002071469266097064	0.002125375374537414	0.001162730585319668	0.0027427594722063907	0.002627197704634486	0.0022426431197316637	0.0434093505574822	0.004405309175331687	0.003424266541085108	0.0022413283175220173	0.0037381280235428494	7.144686672789607E-4	0.0029673234157506175	0.0016170492165375008
1	As	0.0013266949865445056	0.0011965150122755246	0.001158528174885674	0.0010686539268928085	7.834959096463454E-4	0.001197466334319113	0.0010563565439078238	7.430809538950839E-4	8.101294451299822E-4	3.650655164626452E-4	4.7719567465851994E-4	7.494075169251865E-4	8.250013095491347E-4	0.0013424726488378968	0.05089089055030554	4.500943469007944E-4	7.292836151086547E-4	9.044962163042559E-4	0.0011546668490378103	0.563953522636714	0.002058498909535156	0.001053095347015771	9.235577354696414E-4	0.0014868245785795546	0.017717752893876604	0.0016149103640780975	0.001116480316024991	0.034041906624261715	8.439390551122976E-4	0.0011985170673813146	3.5374013543231067E-4	0.0018273416959460821	6.691986454307207E-4	0.0012206691417969687	0.017765430755876624	0.0014182631698721631	0.0012054563887100174	7.346013736718677E-4	6.608884221348343E-4	0.0013687488346737888	0.017821818654867518	7.78004517790464E-4	9.540822937471071E-4	0.0015829960786424649	0.0504342841799115	0.0013026097211095967	5.868388068066241E-4	0.0010847009125358345	7.408136424838953E-4	0.0018569447713841357	0.0010371077295581268	0.001253631525765253	0.0011475852689463131	0.05112052850037028	9.446670432364976E-4	6.503851408383923E-4	0.0011201700117711726	0.0011603385549889004	0.0014527010286951914	5.390639928575774E-4	0.0012438564938446863	0.0016833781506489548	0.0011525007068221764	0.0011622668046517564	0.0011807203429872678	7.791351611029437E-4	0.001024937669088749	0.001715626044416636	0.0011089857504215097	7.088458540643704E-4	4.4414413021324133E-4	0.0013460265988204743	0.00216559309488375	8.11297779857293E-4	0.03446175495742416	4.0713659891174794E-4	0.0011536896250391754	4.8288327385168284E-4	0.0012733205127410574	3.668110203922227E-4	0.0018649025698806029	0.034944787896842563	9.460114606997937E-4	9.906732403525088E-4	0.017147158702783896	8.872221501830153E-4	8.373264630557504E-4	8.591163162079059E-4	4.6999736101652613E-4	0.0011086744686308186	0.0010619622495845913	9.065181231866935E-4	9.973855131392632E-4	0.0017807080273015664	0.0013841523204489537	9.059866556424535E-4	0.0015110209780230702	2.888015438742289E-4	0.01774892997502745	6.536414144447041E-4
2	Once	0.023793753706234363	8.269872935182611E-4	8.007321847063736E-4	7.386144006902264E-4	5.415236375252901E-4	8.276448124244345E-4	7.301149005855271E-4	0.023390381091291473	5.59931760449337E-4	2.523198959636361E-4	3.2982014886211603E-4	5.179629906904076E-4	5.702106477005513E-4	9.278678588188852E-4	8.587309084433909E-4	0.6294228354008329	5.040540878120135E-4	6.251546117222631E-4	7.980633778969681E-4	8.785480721975505E-4	0.0014227589494838413	0.08079662864217858	6.383292346757598E-4	0.012466034012923703	8.074655956638276E-4	0.0011161668157624455	7.716702467944515E-4	6.517265606784087E-4	5.832997228796693E-4	8.283710405807095E-4	2.4449220796118697E-4	0.0012629915612922828	4.6252556042598235E-4	8.436817419750672E-4	8.40418785261638E-4	9.802514872910984E-4	8.331672449789843E-4	5.077295274986509E-4	4.567818388667121E-4	0.012384424389240771	8.793920329812595E-4	5.377281888748742E-4	6.594266898491086E-4	0.0010941088321465193	5.431413315627402E-4	9.003160651718953E-4	4.056014605696754E-4	0.03506489167203802	5.120232198625238E-4	0.0012834521213230126	7.168108260698069E-4	8.664641328570667E-4	7.931688494592827E-4	0.0010174482374068993	6.529192140066137E-4	0.011887917750517618	7.7422042917222E-4	8.019834530368556E-4	0.0010040536722786967	3.7258126134048027E-4	8.597079892992267E-4	0.0011634892387396014	7.96566219842197E-4	8.033161884840105E-4	0.05800804756972763	5.38509648065381E-4	7.083993266182592E-4	0.0011857778001993365	7.66490277917395E-4	4.899282569463881E-4	3.0697613352843677E-4	9.303242187034149E-4	0.0014967785226478614	0.03487592545396839	9.419103303495031E-4	2.813978851681338E-4	7.973879565094375E-4	3.3375120882802917E-4	0.012318467833016671	2.5352632426226776E-4	0.0012889522597863332	0.00127576498252816	6.538484260498589E-4	6.847170101459878E-4	4.1309181769376885E-4	6.132154107568757E-4	5.787293417713E-4	5.937896891130281E-4	3.248449384756062E-4	7.662751313601315E-4	7.339893587564059E-4	6.265520796046534E-4	6.893562869192206E-4	0.001230760079845333	9.566753192073728E-4	6.261847487299927E-4	0.0010443622823320393	1.9960903514133822E-4	8.290140507155625E-4	4.517729729400163E-4
3	It	0.00328212233981314	0.00296006896199992	0.002866092992481251	0.002643752303699735	0.0019382973888371008	0.002962422445930504	0.0026133297002938222	0.001838314476050745	0.0020041863253941984	9.031387766062647E-4	0.00118053855644565	0.0018539658157075104	0.0020409779609546117	0.003321154836663108	0.0030736901627342206	0.0011134923444870845	0.001804181118858481	0.00223764110659739	0.0028565404246679213	0.00314462253594397	0.005092538470401221	0.002605261796757219	0.0022847975657066815	0.16744590756469532	0.002890194161797596	0.003995140885051268	0.0027620704263996484	0.002332751154818701	0.0020878282154659705	0.002965021863650182	8.75120817343923E-4	0.04546258642275917	0.0016555363864467127	0.0030198240744448352	0.003008144841925215	0.003508653670046465	0.0029821891114253465	0.0018173367683145126	0.001634977652295388	0.003386159722798758	0.0031476433588037435	0.0019247121864585197	0.043302222343993585	0.003916187854965366	0.0019440876663272138	0.0032225375908346743	0.0014517856607764426	0.0026834510819417597	0.0018327053545047613	0.004593911923820043	0.0025657098899886615	0.0031013700046647018	0.002839021241694285	0.0036417934974271593	0.0023370200669615058	0.0016089934927605864	0.0027711983970021433	0.002870571707664934	0.003593849790424358	0.001333595130373528	0.0030771874676352663	0.004164523941549485	0.0028511815864803573	0.0028753420213838998	0.002920994391396492	0.0019275092948458177	0.0025356022708685672	0.004244302288208124	0.0027435295549530403	0.0017536199629186954	0.0010987720513413234	0.003329946984632837	0.005357479712933698	0.0020070766789025613	0.0033714176211742364	0.0010072187957265364	0.0028541228616640276	0.0011946091578733406	0.0031500787618824323	9.074569940560943E-4	0.004613598791175301	0.004566397038003087	0.00234034603309168	0.0024508352007004183	0.0014785961980254463	0.002194906643219638	0.0020714692660970635	0.0021253753745374138	0.001162730585319668	0.0027427594722063903	0.0026271977046344857	0.0022426431197316633	0.002467440751100293	0.004405309175331686	0.4947271842176679	0.002241328317522017	0.003738128023542849	7.144686672789606E-4	0.002967323415750617	0.0016170492165375006
4	I	8.313764085536916E-4	7.497988337749941E-4	7.259942963630126E-4	6.696743959521538E-4	4.909794806527936E-4	7.503949818813774E-4	6.619682131412166E-4	4.65653357387751E-4	5.076694457932706E-4	2.2876913008770992E-4	2.9903574687372005E-4	4.696179123938378E-4	5.169889332072509E-4	8.412635162505538E-4	7.785795969586781E-4	0.6743821429620016	4.5700722388743783E-4	5.668045959983805E-4	7.235745878028607E-4	7.965470873760734E-4	0.0012899629890653983	6.599245767461148E-4	5.787495400179334E-4	9.317219789217613E-4	0.011102869851734955	0.011382757845938766	6.996449106778997E-4	5.908964006664855E-4	5.288563142195314E-4	0.03186336528720484	2.2167205449611103E-4	0.0011451077992937768	4.1935484198690325E-4	7.649350735715898E-4	7.619766712387328E-4	8.887578173664399E-4	7.554019675043203E-4	4.603396092968036E-4	4.1414722179681867E-4	8.577295474274949E-4	7.973122754464786E-4	4.8753828754857103E-4	5.978778233767971E-4	9.919880665594123E-4	4.924461840860768E-4	8.162833225923954E-4	3.67743863172018E-4	6.79730275734107E-4	4.6423254157309537E-4	0.0011636586333509215	6.499059001715647E-4	0.10449329722949616	7.191368996506737E-4	0.021664023977531328	5.919777353878226E-4	4.07565316859491E-4	7.019570668473487E-4	7.27128775141935E-4	9.103383793471104E-4	3.378056681512238E-4	7.794654800816132E-4	0.0010548927186115773	7.222171698930057E-4	7.283371171465094E-4	7.399010686064035E-4	4.8824680773295253E-4	6.422795043024845E-4	0.0010751009340461022	6.949484242222441E-4	4.44199854787377E-4	2.783239219277028E-4	8.434906070307718E-4	0.04284015628353422	5.084015853878506E-4	8.53995306520489E-4	2.551330688869374E-4	7.229622081778696E-4	3.0259989374882096E-4	7.979291740429691E-4	2.2986295406594642E-4	0.0011686454057447924	0.0011566889885345835	5.928202176264443E-4	6.208076226772471E-4	3.7453509331572456E-4	5.559797634644149E-4	5.247125184782649E-4	5.383671791502969E-4	2.94524907378569E-4	6.947533587853368E-4	6.6548104125938E-4	5.680716285110526E-4	6.25013883573144E-4	0.0011158847055543933	8.673821765644445E-4	5.677385831745779E-4	0.03205919656833827	1.8097813948651965E-4	0.011122407040025605	4.096058680664679E-4
5	As	0.001154706787751284	0.0010414028999381547	0.0010083405461762613	9.301172881901105E-4	6.819261806365861E-4	0.0010422308958469432	9.194140958600302E-4	6.467504814698931E-4	7.051070357062744E-4	3.1773967197335406E-4	4.1533366011198215E-4	6.522568905149919E-4	7.180509625059375E-4	0.0011684390878879403	0.001081376782120687	3.9174565575807543E-4	6.347417824763967E-4	7.87240421539681E-4	0.0010049797893998597	0.001106332004484905	0.0017916421540190416	9.165756693749382E-4	8.038308705791019E-4	0.0012940777273553528	0.029824948309507573	0.0014055589098650155	9.717436278723045E-4	8.207017635903104E-4	7.345336835294389E-4	0.0010431454154700246	3.078824745902099E-4	0.0015904513706995155	5.824460226878953E-4	0.001062425770751347	0.044270509656435475	0.001234404385091193	0.0010491851469244344	6.393701650140875E-4	5.752131083068121E-4	0.0011913089188955522	0.015511459061474064	6.771466740322055E-4	8.303983295606897E-4	0.0013777818831991195	6.839632993142457E-4	0.0011337438537200656	5.10763031750359E-4	9.440839975188397E-4	6.447770965524868E-4	0.001616216804724156	9.026606319431648E-4	0.0010911150240421714	9.988162411219284E-4	0.0012812452540410307	8.222036399121697E-4	5.660714364608577E-4	9.749550040861768E-4	0.0010099162347970876	0.0012643778377249024	4.6918158122102253E-4	0.0010826071938146956	0.0014651507668460948	0.001003094458449645	0.0010115945127711216	0.0010276557975352583	6.781307446141304E-4	8.920682564734001E-4	0.001493218154001307	9.652206321111406E-4	6.169535028464711E-4	0.77820603791555	0.0011715323159545508	0.0018848530155998224	7.061239115169723E-4	0.0011861223953449024	3.5435680323918714E-4	0.001004129249376854	4.2028393840575905E-4	0.001108251598111938	3.192588947457106E-4	0.0016231429814510018	0.0016065365971853808	8.233737716954237E-4	8.622457510434155E-4	5.201954374133501E-4	7.722057062474997E-4	0.029536906884939533	7.477434164253312E-4	4.0906851122163914E-4	0.015369013983655396	9.242930970326801E-4	7.890002153317964E-4	8.680878677520125E-4	0.0015498631313018382	0.001204715549477567	7.885376454215854E-4	0.001315137388362545	2.5136229985552554E-4	0.0010439551408725478	5.689055778981272E-4
6	It	0.001154706787751284	0.0010414028999381547	0.0010083405461762613	9.301172881901105E-4	6.819261806365861E-4	0.0010422308958469432	9.194140958600302E-4	6.467504814698931E-4	7.051070357062744E-4	3.1773967197335406E-4	4.1533366011198215E-4	6.522568905149919E-4	7.180509625059375E-4	0.0011684390878879403	0.001081376782120687	3.9174565575807543E-4	6.347417824763967E-4	7.87240421539681E-4	0.0010049797893998597	0.001106332004484905	0.0017916421540190416	9.165756693749382E-4	8.038308705791019E-4	0.0012940777273553528	0.0010168197498502814	0.0014055589098650155	9.717436278723045E-4	8.207017635903104E-4	7.345336835294389E-4	0.0010431454154700246	3.078824745902099E-4	0.0015904513706995155	5.824460226878953E-4	0.001062425770751347	0.0010583168169495522	0.001234404385091193	0.0010491851469244344	6.393701650140875E-4	5.752131083068121E-4	0.0011913089188955522	0.0011073947816454218	6.771466740322055E-4	8.303983295606897E-4	0.0013777818831991195	6.839632993142457E-4	0.0011337438537200656	5.10763031750359E-4	9.440839975188397E-4	6.447770965524868E-4	0.001616216804724156	9.026606319431648E-4	0.0010911150240421714	9.988162411219284E-4	0.0012812452540410307	8.222036399121697E-4	5.660714364608577E-4	9.749550040861768E-4	0.0010099162347970876	0.0012643778377249024	4.6918158122102253E-4	0.0010826071938146956	0.0014651507668460948	0.001003094458449645	0.0010115945127711216	0.0010276557975352583	6.781307446141304E-4	8.920682564734001E-4	0.001493218154001307	9.652206321111406E-4	6.169535028464711E-4	3.865668048033402E-4	0.0011715323159545508	0.0018848530155998224	7.061239115169723E-4	0.0011861223953449024	3.5435680323918714E-4	0.001004129249376854	4.2028393840575905E-4	0.001108251598111938	3.192588947457106E-4	0.0016231429814510018	0.0016065365971853808	8.233737716954237E-4	8.622457510434155E-4	5.201954374133501E-4	7.722057062474997E-4	7.287783252822408E-4	7.477434164253312E-4	4.0906851122163914E-4	9.649497038267497E-4	9.242930970326801E-4	7.890002153317964E-4	8.680878677520125E-4	0.0015498631313018382	0.001204715549477567	0.9082445872746262	0.001315137388362545	2.5136229985552554E-4	0.0010439551408725478	5.689055778981272E-4
7	My	7.604027463960134E-4	6.857893567594688E-4	6.640169857389259E-4	6.125050514230735E-4	0.39883711172999714	6.863346123773677E-4	6.054567367086104E-4	4.2590105779180635E-4	4.643302803288702E-4	2.0923936861757497E-4	2.7350740393143445E-4	4.295271632283449E-4	0.009958283854883695	7.694458029095921E-4	7.121131387949957E-4	2.5797412441582536E-4	4.179930349134784E-4	5.184171297533478E-4	6.618038449573414E-4	7.285467649102706E-4	0.001179840310047951	6.035875632373862E-4	5.29342347434008E-4	8.521819291001457E-4	6.696007493656491E-4	9.255950225807062E-4	0.01012534669848297	5.404522443497949E-4	4.837084497995274E-4	6.86936845983683E-4	2.0274816232917402E-4	0.1338433667808559	3.835549942005767E-4	6.996334329120057E-4	6.969275860348224E-4	8.12885569344036E-4	6.909141573099388E-4	4.210409383556027E-4	3.7879194264656824E-4	7.845061476588139E-4	7.292466297419631E-4	4.4591769625755583E-4	5.468376709123646E-4	9.073031691097522E-4	4.504066112276585E-4	7.46598140084744E-4	3.3634998617864087E-4	6.217024721400357E-4	4.246015354136497E-4	0.0010643184140945315	5.944241697321574E-4	7.185260099937407E-4	6.577449972153873E-4	8.437314306231542E-4	5.414412667509821E-4	3.727719274773042E-4	6.420317872759824E-4	6.650546153497075E-4	8.32623823196366E-4	0.21847385024909402	7.129233950793154E-4	9.648377222789533E-4	6.60562308276674E-4	6.661598025662446E-4	6.767365525904495E-4	4.4656573087645723E-4	5.874488306387133E-4	9.833207852550936E-4	6.35621464531909E-4	4.062790164044185E-4	2.545637240172746E-4	7.714827694729051E-4	0.0012412219489989042	4.6499991799567927E-4	7.810906946676333E-4	2.3335264782840107E-4	6.612437434871899E-4	2.767672836255195E-4	7.298108644041366E-4	2.1023981408194867E-4	0.0010688794713784974	0.0010579437599604698	5.422118272353146E-4	5.678099792229938E-4	3.425614566985532E-4	5.085164009096897E-4	4.7991840520631503E-4	4.924073829657173E-4	2.693816496937943E-4	6.354430516103669E-4	6.086696786699004E-4	5.195759971357948E-4	5.716571563913503E-4	0.0010206228923923916	7.933347427815063E-4	0.1712570056455276	8.660502324979494E-4	1.6552824074307716E-4	6.874700700250037E-4	3.746382791394187E-4
8	The	0.005197155635212563	0.004687192460763524	0.004538383949382343	0.00418631323293742	0.0030692436643559285	0.004690919141552916	0.06896859257782574	0.0029109233140419428	0.00317357708720615	0.0014300968386466231	0.066699804947028	0.002935706804623349	0.003231835688283273	0.00525896258204678	0.06969756143513454	0.0017631862599145432	0.0028568740278442206	0.0035432466808650383	0.004523257705902758	0.004979428260504171	0.008063902642486293	0.004125364513070422	0.003617917711321044	0.005824442555001739	0.004576547526165646	0.006326202016404549	0.004373666912804403	0.06852430372513821	0.0033060218516968876	0.004695035252121441	0.0013857311265276391	0.007158374222307711	0.0026214989477238164	0.004781813132153102	0.004763319370245446	0.005555862123752948	0.004722219143908018	0.0028777056576941872	0.0025889447251857627	0.0053618961339738785	0.004984211655186999	0.003047731848589376	0.003737493711587164	0.006201181940141513	0.0030784124186470615	0.00510280472995539	0.0022988649559158875	0.004249175219082439	0.002902041415491823	0.13693524593033413	0.004062735094095956	0.004910938998556655	0.0044955165338534135	0.005766685588725371	0.0037006106881760314	0.0025477994822085477	0.004388120817608424	0.00454547587876384	0.005690767971639601	0.0021117133151433375	0.004872646578109152	0.006594415695069359	0.0045147721245620345	0.00455302954686619	0.0046253188912314756	0.0030521609972048946	0.004015060459767201	0.006720742638728777	0.06917476067221333	0.002776811748224784	0.0017398770573456867	0.0052728847204181065	0.008483430231365345	0.0031781538870534706	0.005338552398244296	0.0015949048506218094	0.004519429557562046	0.06672208537960472	0.00498806805282364	0.0014369346240275095	0.007305514077068709	0.007230771324638326	0.0037058772693166196	0.003880834001764439	0.0023413187465794825	0.003475577766008527	0.0032801178794812716	0.003365476804666582	0.0018411537377586455	0.0043430885174809255	0.06899055220316756	0.0035511672389846594	0.0039071284603193965	0.006975692870343206	0.005422237292801065	0.0035490852837722756	0.005919228813331737	0.0011313426118488511	0.0046986797002041385	0.002560555511962542
9	It	0.0011547067877512843	0.001041402899938155	0.0010083405461762615	9.301172881901106E-4	6.819261806365863E-4	0.0010422308958469434	9.194140958600304E-4	6.467504814698932E-4	0.029513235595363573	3.177396719733541E-4	4.153336601119822E-4	6.52256890514992E-4	7.180509625059377E-4	0.6061391388406909	0.0010813767821206872	3.917456557580755E-4	6.347417824763968E-4	7.872404215396812E-4	0.00100497978939986	0.14514697480277136	0.05940789927333364	9.165756693749383E-4	8.03830870579102E-4	0.001294077727355353	0.0010168197498502814	0.015809623189693665	9.717436278723047E-4	8.207017635903105E-4	7.34533683529439E-4	0.0010431454154700248	3.0788247459021E-4	0.0015904513706995157	5.824460226878954E-4	0.0010624257707513472	0.0010583168169495524	0.0012344043850911935	0.0010491851469244346	6.393701650140876E-4	5.752131083068122E-4	0.015595373198724198	0.001107394781645422	6.771466740322056E-4	0.015234462609389335	0.00137778188319912	6.839632993142458E-4	0.0011337438537200658	5.107630317503591E-4	9.440839975188398E-4	6.44777096552487E-4	0.0016162168047241562	9.02660631943165E-4	0.0010911150240421716	9.988162411219287E-4	0.0012812452540410311	8.222036399121699E-4	5.660714364608578E-4	9.74955004086177E-4	0.0010099162347970878	0.0012643778377249028	4.6918158122102264E-4	0.0010826071938146958	0.0014651507668460952	0.0010030944584496452	0.0010115945127711218	0.0010276557975352585	6.781307446141305E-4	8.920682564734003E-4	0.0014932181540013073	9.652206321111408E-4	6.169535028464712E-4	3.8656680480334026E-4	0.001171532315954551	0.0018848530155998228	7.061239115169725E-4	0.0011861223953449028	3.543568032391872E-4	0.0010041292493768541	4.2028393840575916E-4	0.0011082515981119382	3.192588947457107E-4	0.0016231429814510022	0.0016065365971853812	0.029631502331352737	8.622457510434157E-4	5.201954374133502E-4	7.722057062474998E-4	7.28778325282241E-4	7.477434164253314E-4	4.090685112216392E-4	9.649497038267499E-4	9.242930970326803E-4	7.890002153317967E-4	8.680878677520126E-4	0.0015498631313018386	0.0012047155494775673	7.885376454215856E-4	0.0013151373883625455	2.513622998555256E-4	0.0010439551408725478	5.689055778981273E-4
